Pubmed_id	Target gene_species_scientific	Target gene_name	Target gene_Refseq_acc	Target site_number	miRNA_species	miRNA_mature_ID	miRNA_regulation	Reporter_target gene/region	Reporter link element	Test_method_inter	Target gene mRNA_level	Original description	Mutation_target region	Post mutation_method	Original description_mutation_region	Target site_position	miRNA_regulation_site	Reporter_target site	Reporter link element	Test_method_inter_site	Original description_inter_site	Mutation_target site	Post mutation_method_site	Original description_mutation_site	Additional note
17468766	Mus musculus	Rhoa	NM_016802	2	Mus musculus	mmu-miR-133a	overexpression by mature miRNA transfection	luciferase	{3'UTR}	{Western blot}	{unchanged}	{[assessed from the northern blot picture in the paper]}				2046	{overexpression by miRNA precursor transfection}		{3'UTR}	{activity assay}	{[assessed from the westernblot picture in the paper]}		{Luciferase activity assay}		
17468766	Mus musculus	Whsc2	NM_011914	1	Mus musculus	mmu-miR-133a				{Western blot}	{unchanged}	{[assessed from the northern blot picture in the paper]}	{yes}		{Cotransfection of miR-133 with the luciferase reporter gene linked to the wild-type 3' UTR of Rhoa, Cdc42 or Whsc2 resulted in a significant (P o 0.01) decrease in luciferase activity (Fig. 4 and Supplementary Fig. 6). In contrast, cotransfection of a control miRNA (not complementary to the 3' UTRs of these three genes) with the wildtype 3' UTR constructs did not result in a decrease in luciferase activity; similarly, cotransfection of miR-133 with constructs containing mutated or deleted 3' UTR sequences also did not result in a decrease in luciferase activity (Fig. 4 and Supplementary Fig. 6).}	1992	{overexpression by miRNA precursor transfection}			{N/A}	{[assessed from the westernblot picture in the paper]}				
17468766	Mus musculus	Whsc2	NM_011914	2	Mus musculus	mmu-miR-133a				{Western blot}	{unchanged}	{[assessed from the northern blot picture in the paper]}	{yes}		{Cotransfection of miR-133 with the luciferase reporter gene linked to the wild-type 3' UTR of Rhoa, Cdc42 or Whsc2 resulted in a significant (P o 0.01) decrease in luciferase activity (Fig. 4 and Supplementary Fig. 6). In contrast, cotransfection of a control miRNA (not complementary to the 3' UTRs of these three genes) with the wildtype 3' UTR constructs did not result in a decrease in luciferase activity; similarly, cotransfection of miR-133 with constructs containing mutated or deleted 3' UTR sequences also did not result in a decrease in luciferase activity (Fig. 4 and Supplementary Fig. 6).}	2031	{overexpression by miRNA precursor transfection}			{N/A}	{[assessed from the westernblot picture in the paper]}				
17468766	Mus musculus	Cdc42	NM_009861	1	Mus musculus	mmu-miR-133a	overexpression by mature miRNA transfection	luciferase	{3'UTR}	{Western blot}	{unchanged}	{[assessed from the northern blot picture in the paper]}				1512	{overexpression by miRNA precursor transfection}		{3'UTR}	{activity assay}	{[assessed from the westernblot picture in the paper]}		{Luciferase activity assay}		
17468766	Mus musculus	Cdc42	NM_009861	2	Mus musculus	mmu-miR-133a	overexpression by mature miRNA transfection	luciferase	{3'UTR}	{Western blot}	{unchanged}	{[assessed from the northern blot picture in the paper]}				1241	{overexpression by miRNA precursor transfection}		{3'UTR}	{activity assay}	{[assessed from the westernblot picture in the paper]}		{Luciferase activity assay}		
17516552	Rattus norvegicus	Hcn2	XM_001077248	1	Rattus norvegicus	rno-miR-1				{Western blot}{activity assay}	{unchanged}	{The results illustrated in Figure 3A and B clearly demonstrated that the miRNA-masking antisense ODNs specifically increased the protein level of HCN2 and HCN4 by _70 and _45%, respectively, without affecting the transcript}				2798	{underexpression by anti-miRNA oligonucleotides}{overexpression by miRNA-masking antisense oligodeoxynucleotides}	{N/A}{luciferase}		{Western blot}	{Third, no additive effects of the miRNA-masking antisense ODNs and AMOs are expected if the action of the former is to block the miRNA that is antagonized by the AMOs. To test this point, we compared the effects of the miRNA-masking antisense ODNs for HCNs or AMOs alone with those of co-transfection with the miRNA-masking antisense ODNs and AMOs. The results showed no significant difference among the different treatments (Fig. 3E).}{Luciferase reporter systemwas alsoemployed to verify the protein expression (nU5 for each group) and the core promoter fragments (S191/S1 forHCN2 and S267/R157 for HCN4, relative to the transcription start sites; see Supplementary Data) were used}				
17516552	Rattus norvegicus	Hcn4	NM_021658	1	Rattus norvegicus	rno-miR-1	overexpression by miRNA-masking antisense oligodeoxynucleotides			{Western blot}{activity assay}	{unchanged}	{The results illustrated in Figure 3A and B clearly demonstrated that the miRNA-masking antisense ODNs specifically increased the protein level of HCN2 and HCN4 by _70 and _45%, respectively, without affecting the transcript}				3861	{overexpression by miRNA-masking antisense oligodeoxynucleotides}{overexpression by miRNA-masking antisense oligodeoxynucleotides}	{N/A}{luciferase}		{Western blot}	{Third, no additive effects of the miRNA-masking antisense ODNs and AMOs are expected if the action of the former is to block the miRNA that is antagonized by the AMOs. To test this point, we compared the effects of the miRNA-masking antisense ODNs for HCNs or AMOs alone with those of co-transfection with the miRNA-masking antisense ODNs and AMOs. The results showed no significant difference among the different treatments (Fig. 3E).}{Luciferase reporter systemwas alsoemployed to verify the protein expression (nU5 for each group) and the core promoter fragments (S191/S1 forHCN2 and S267/R157 for HCN4, relative to the transcription start sites; see Supplementary Data) were used}				
17516552	Rattus norvegicus	Hcn2	XM_001077248	1	Rattus norvegicus	rno-miR-133a	overexpression by miRNA-masking antisense oligodeoxynucleotides			{Western blot}{activity assay}	{unchanged}	{The results illustrated in Figure 3A and B clearly demonstrated that the miRNA-masking antisense ODNs specifically increased the protein level of HCN2 and HCN4 by _70 and _45%, respectively, without affecting the transcript}				2301	{underexpression by anti-miRNA oligonucleotides}{overexpression by miRNA-masking antisense oligodeoxynucleotides}	{N/A}{luciferase}		{Western blot}	{Third, no additive effects of the miRNA-masking antisense ODNs and AMOs are expected if the action of the former is to block the miRNA that is antagonized by the AMOs. To test this point, we compared the effects of the miRNA-masking antisense ODNs for HCNs or AMOs alone with those of co-transfection with the miRNA-masking antisense ODNs and AMOs. The results showed no significant difference among the different treatments (Fig. 3E).}{Luciferase reporter systemwas alsoemployed to verify the protein expression (nU5 for each group) and the core promoter fragments (S191/S1 forHCN2 and S267/R157 for HCN4, relative to the transcription start sites; see Supplementary Data) were used}				
17592038	Drosophila melanogaster	Nedd4	NM_206394	NA	Drosophila melanogaster	dme-miR-1	NA	NA	NA	{Western blot}						NA	{mutation}		NA	NA	{For example, the increase in Nedd4 protein level in the miR-1 mutant embryos is most easily explained if Nedd4 is a genuine target in miR-1 expressing cells.}		NA		
17592038	Drosophila melanogaster	CG18542	NM_141671	NA	Drosophila melanogaster	dme-miR-1	NA	NA	NA							NA			NA	NA			NA		
17592038	Drosophila melanogaster	CG31121	NM_170180	NA	Drosophila melanogaster	dme-miR-1	NA	NA	NA							NA			NA	NA			NA		
17592038	Drosophila melanogaster	CG11377	NM_134646	NA	Drosophila melanogaster	dme-miR-1	NA	NA	NA							NA			NA	NA			NA		
17592038	Drosophila melanogaster	nec	NM_080112	NA	Drosophila melanogaster	dme-miR-1	NA	NA	NA							NA			NA	NA			NA		
17592038	Drosophila melanogaster	CG17065	NM_134536	NA	Drosophila melanogaster	dme-miR-1	NA	NA	NA							NA			NA	NA			NA		
17592038	Drosophila melanogaster	Chd64	NM_139603	NA	Drosophila melanogaster	dme-miR-1	NA	NA	NA							NA			NA	NA			NA		
17592038	Drosophila melanogaster	Jafrac2	NM_167971	NA	Drosophila melanogaster	dme-miR-1	NA	NA	NA							NA			NA	NA			NA		
17592038	Drosophila melanogaster	sinu	NM_139714	NA	Drosophila melanogaster	dme-miR-1	NA	NA	NA							NA			NA	NA			NA		
17592038	Drosophila melanogaster	CG7158	NM_141090	NA	Drosophila melanogaster	dme-miR-1	NA	NA	NA							NA			NA	NA			NA		
17592038	Drosophila melanogaster	CG6038	NM_140243	NA	Drosophila melanogaster	dme-miR-1	NA	NA	NA							NA			NA	NA			NA		
17679093	Mus musculus	Ptbp1	NM_008956	1	Mus musculus	mmu-miR-124	overexpression by miRNA precursor transfection	luciferase	{3'UTR}	{Western blot}	{changed}	{RT-qPCR analyses revealed an _1.6-fold (p < 0.005) increase in PTBP1 mRNA from the anti-miR-124-transfected cells as compared to the anti-miR-1-transfected control (Figure 6E).}				1962	{overexpression by miRNA precursor transfection}		{3'UTR}	{activity assay}	{We also examined the effect of miR-124 on endogenous PTBP1 and PTBP2 protein levels. The PTBP1 levels decreased_4.6-fold in CAD cells transfected with RIPmiR-124 (Figure 1F, lanes 1 and 2).}		{Luciferase activity assay}		
17679093	Mus musculus	Ptbp2	NM_019550	1	Mus musculus	mmu-miR-124	overexpression by miRNA precursor transfection	luciferase	{3'UTR}							1911			{3'UTR}	{activity assay}			{Luciferase activity assay}		
17679093	Mus musculus	Sycp1	NM_011516	NA	Mus musculus	mmu-miR-124	NA	NA	NA							NA			NA	NA			NA		
16982751	Homo sapiens	CYP1B1	NM_000104	1	Homo sapiens	hsa-miR-27b	overexpression by miRNA precursor transfection}{downregulation by anti-miRNA oligonucleotide	luciferase	{target site}{target site}	{Western blot}{Western blot}						4753	{underexpression by anti-miRNA oligonucleotides}{overexpression by miRNA precursor transfection}		{target site}{target site}	{activity assay}{activity assay}	{As shown in Fig. 3B, the CYP1B1 protein level was significantly increased by the transfection of the AsO for miR-27b. That there was no change of the CYP1A1 protein level indicated that the effects of the AsO for miR-27b were specific for CYP1B1 protein.}{As shown in Fig. 4B, the CYP1B1 protein level was significantly decreased by the transfection of the precursor for miR-27b. P450-Glo assays showed that the enzymatic activity of CYP1B1 was decreased by the electroporation of the precursor for miR-27b in HEK293/1B1 cells in a concentration-dependent manner (Fig. 4C). These results suggest that miR-27b regulates the protein level and enzymatic activity of CYP1B1.}				
17030984	Mus musculus	Fstl1	NM_008047	1	Mus musculus	mmu-miR-206	overexpression by miRNA precursor transfection	luciferase	{target site}							2997			{target site}	{activity assay}			{Luciferase activity assay}		
17030984	Mus musculus	Utrn	NM_011682	1	Mus musculus	mmu-miR-206	overexpression by miRNA precursor transfection	luciferase	{target site}							10786			{target site}	{activity assay}					
17344217	Homo sapiens	KCNH2	NM_172057	1	Homo sapiens	hsa-miR-133a	downregulation by anti-miRNA oligonucleotide}{mutation}{overexpression by mature miRNA transfection	luciferase	{target site}{target site}{target site}	{Western blot}{Western blot}{Western blot}{activity assay}{activity assay}{activity assay}	{unchanged}{unchanged}{unchanged}	{By comparison, miR-133 produced virtually no effects on HERG mRNA level (Fig. 2D), indicating that miR-133 does not affect HERG mRNA stability.}{By comparison, miR-133 produced virtually no effects on HERG mRNA level (Fig. 2D), indicating that miR-133 does not affect HERG mRNA stability.}{By comparison, miR-133 produced virtually no effects on HERG mRNA level (Fig. 2D), indicating that miR-133 does not affect HERG mRNA stability.}				1608	{overexpression by mature miRNA transfection}{underexpression by anti-miRNA oligonucleotides}{mutation}{overexpression by mature miRNA transfection}{underexpression by anti-miRNA oligonucleotides}{mutation}	{N/A}{N/A}{N/A}{luciferase}{luciferase}{luciferase}	{target site}{target site}{target site}	{activity assay}{activity assay}{activity assay}	{Our data showed that transfection of miR-133 reduced HERG protein level down to _10% of control value,and as a negative control the mutant miR-133 did not cause any appreciable changes (Fig. 2C).}{Co-application of AMO-133 nearly abolished the effects of miR-133, verifying the specificity of the miR-133 action.}{Co-application of AMO-133 nearly abolished the effects of miR-133, verifying the specificity of the miR-133 action.}{Cotransfection of miR-133 and the chimeric luciferase-HERG vector into HEK293 cells consistently demonstrated smaller luciferase activities relative to transfection of the chimeric plasmid alone, but co-transfection of the mutant miR-133 (M-miR-133) failed to produce any effects (Fig. 2A).}{Co-application of miR-133 with its antisense inhibitor AMO-133 eliminated the silencing effect on luciferase reporter activities (16, 19, 20). As an additional negative control, application of miR-1 failed to affect luciferase reporter activity.}{Cotransfection of miR-133 and the chimeric luciferase-HERG vector into HEK293 cells consistently demonstrated smaller luciferase activities relative to transfection of the chimeric plasmid alone, but co-transfection of the mutant miR-133 (M-miR-133) failed to produce any effects (Fig. 2A).}				
17344217	Homo sapiens	KCNH2	NM_172057	2	Homo sapiens	hsa-miR-133a	overexpression by mature miRNA mimics transfection}{mutation}{downregulation by anti-miRNA oligonucleotide	luciferase	{target site}{target site}{target site}	{Western blot}{Western blot}{Western blot}{activity assay}{activity assay}{activity assay}	{unchanged}{unchanged}{unchanged}	{By comparison, miR-133 produced virtually no effects on HERG mRNA level (Fig. 2D), indicating that miR-133 does not affect HERG mRNA stability.}{By comparison, miR-133 produced virtually no effects on HERG mRNA level (Fig. 2D), indicating that miR-133 does not affect HERG mRNA stability.}{By comparison, miR-133 produced virtually no effects on HERG mRNA level (Fig. 2D), indicating that miR-133 does not affect HERG mRNA stability.}				1629	{overexpression by mature miRNA transfection}{underexpression by anti-miRNA oligonucleotides}{mutation}{overexpression by mature miRNA transfection}{underexpression by anti-miRNA oligonucleotides}{mutation}	{N/A}{N/A}{N/A}{luciferase}{luciferase}{luciferase}	{target site}{target site}{target site}	{activity assay}{activity assay}{activity assay}	{Our data showed that transfection of miR-133 reduced HERG protein level down to _10% of control value,and as a negative control the mutant miR-133 did not cause any appreciable changes (Fig. 2C).}{Co-application of AMO-133 nearly abolished the effects of miR-133, verifying the specificity of the miR-133 action.}{Co-application of AMO-133 nearly abolished the effects of miR-133, verifying the specificity of the miR-133 action.}{Cotransfection of miR-133 and the chimeric luciferase-HERG vector into HEK293 cells consistently demonstrated smaller luciferase activities relative to transfection of the chimeric plasmid alone, but co-transfection of the mutant miR-133 (M-miR-133) failed to produce any effects (Fig. 2A).}{Co-application of miR-133 with its antisense inhibitor AMO-133 eliminated the silencing effect on luciferase reporter activities (16, 19, 20). As an additional negative control, application of miR-1 failed to affect luciferase reporter activity.}{Cotransfection of miR-133 and the chimeric luciferase-HERG vector into HEK293 cells consistently demonstrated smaller luciferase activities relative to transfection of the chimeric plasmid alone, but co-transfection of the mutant miR-133 (M-miR-133) failed to produce any effects (Fig. 2A).}				
